Beta	se_Beta	Chisq_ADD	Delta	se_Delta	Chisq_DOM
-0.007537772934802807	0.01374295724052928	0.3008331637661921	0.01190669297957484	0.013864208230918478	0.737551185472182
0.008504749462871762	0.013551694252876695	0.3938545431491288	-0.02020516862523222	0.013474636105549326	2.248489518969619
0.008361183819531355	0.013596747343879381	0.37815120431333543	-0.007416451424252426	0.013586421232727902	0.2979766014295778
0.014826508324544796	0.013677334017954365	1.1751001057935855	0.007092776323614195	0.013399315333289743	0.2801994722911438
-0.005747223437525621	0.013594424108328066	0.17872879786855259	-0.0149956777078429	0.013560857531896734	1.2228069233233654
-0.024197328467909177	0.01354172276956217	3.192912393954998	-0.00661591779481035	0.013633083010311674	0.23550061328365265
-0.009967240363754246	0.013452901514191127	0.5489312273934545	0.0055233850277809715	0.013406388923983686	0.16974109840078236
-0.016055043965569386	0.013302246789211386	1.4567096485019533	0.0026986719664349097	0.013071826005455686	0.04262139679322496
0.0023247754040736017	0.013679659577656409	0.028880946658188807	-0.016093019103623433	0.01354161244316996	1.4123238499620192
-0.006258583325837021	0.013524393845673856	0.21414920112850283	-0.02513176860729927	0.013531251534431523	3.449611367524582
0.015225715101381416	0.013341310436364958	1.3024420785629172	0.005427162732201405	0.012447952511106752	0.1900858732788302
0.010482812135461619	0.013424808091241525	0.6097326247678966	-0.017549570987429763	0.013596355754796782	1.6660497640021492
-0.005747038006704865	0.01347910061488643	0.18178845902636157	-5.656568065690422e-5	0.013519532654675297	1.750582878434256e-5
-0.011032002197088489	0.01335550608821637	0.6823198092941227	0.0057169856292166215	0.013530532551712953	0.17852721091885354
0.007307284286959074	0.013376617449738032	0.29841413685479395	0.002695000568275625	0.013488291678282681	0.03992122180595971
0.008846234246579399	0.013543330465592456	0.4266442718509214	0.018566284608226683	0.013492811177822622	1.8934119844140835
0.026825503725445603	0.01363724088343332	3.8693921663104516	-0.003942415671558232	0.01352796812545139	0.08492971807243271
0.02444340782248862	0.013466708701401767	3.2945839283503653	-0.0032259442231445425	0.013550433782567305	0.05667705969455952
-0.007936425031820293	0.013669972929244241	0.3370656741310991	0.002341772020619004	0.013598483695522792	0.02965570519521585
0.0035387846757795587	0.013543746043682534	0.06827012095561535	0.017331625473699014	0.013512015491610364	1.645274331801588
-0.011611337849033954	0.013335090271279729	0.7581804877998034	-0.0024090042838218087	0.013072113659233253	0.03396123804905812
-0.01567780545128872	0.013398245539737678	1.3692245480920546	0.0073439237889045385	0.013095431532676474	0.3144971355074805
-0.00023558403289542719	0.013439586231000576	0.000307269821293692	-0.00526163353033818	0.013482843643740824	0.15229238797405006
0.009723810679896604	0.013533149645664848	0.5162680168053756	0.0011649666116809486	0.013510969566269921	0.0074345369727354385
-0.004197939884942894	0.013758400344813163	0.09309718413646813	0.00040351329217619257	0.014169847498359707	0.0008109336806737547
0.007412981621490054	0.01353734636716753	0.2998601576215384	-0.01910895530726377	0.013542839214493025	1.99092291197642
-0.000374645282385709	0.013511076772283453	0.0007688836271978298	-0.005990940232098517	0.013487758835881365	0.19729241536156106
-0.0013144212056898459	0.013472714944265074	0.009518288668534262	0.027067808063322495	0.013488185705845212	4.027162026473499
-0.026897288941635785	0.013636539739352646	3.8905289549122277	-0.007298113371329695	0.013568602777871057	0.289301678795997
0.0037279097110099373	0.013713642683784022	0.07389671140816181	0.003611822292199805	0.01363477360345251	0.07017087402013564
0.002498000708502476	0.013807005082835262	0.03273302520986405	0.0051811563645557165	0.013672146782262983	0.14360844312719645
0.00544820911820846	0.013750097575585355	0.15699867141929402	0.009523365337935127	0.013847971811612436	0.4729427242559454
0.009724897649661123	0.013479533033405086	0.52049958048852	0.01759386807140615	0.013500034353748995	1.6984505805878043
0.018256888585702874	0.013580119425669723	1.807367015228524	0.0042216044550877595	0.013541438291145189	0.09719087431824067
-0.00026134818786181384	0.013619122840834236	0.0003682482672731305	-0.002322138476822362	0.013581577270219155	0.029233163228962574
-0.020097099923735158	0.013323565959049283	2.275232754079956	-0.014899654220595467	0.0128036071840131	1.3542152389002982
-0.014479814584546807	0.013359784678173801	1.1747003123331767	-0.012921934140402849	0.013264709814510587	0.9489854183131411
0.008243776316350737	0.01405901694211921	0.3438289887907837	0.002327233276987059	0.01566198043698978	0.02207936007710182
-0.004961995407188154	0.013527623619552499	0.13454565994318593	-0.02472643108381658	0.013535798042230736	3.3369918128647624
-0.006718393803422292	0.013929394502980794	0.23263038342517003	-0.004990966505571799	0.014383433460533428	0.12040490336126086
0.01523949232462643	0.013637007892148879	1.2488285402904507	-0.004170644124009301	0.012979937246388067	0.10324311077373052
-0.003807603095423534	0.013790228713151663	0.07623605316790194	0.012825986701420943	0.01401697818546845	0.8372839681659912
-0.016120630738487275	0.01362515276529238	1.3998493487361785	-0.005225223086633267	0.013560013247609144	0.14848734651001588
0.016522422771116492	0.013385457614195151	1.5236352607905397	-0.0002460115259133908	0.013312177837209407	0.00034151728408078874
0.010854120845458438	0.013564715538231067	0.6402770327442942	0.02042606852496963	0.013496711223486531	2.2904122484047993
0.006942291405116081	0.013338320764755208	0.27089648144162903	-0.012653280236038681	0.013277666375688012	0.9081607939076762
0.00585339092788834	0.013622426046523639	0.1846316464298423	-0.004903182837810681	0.013729714587736992	0.1275361075276366
-0.023478642372541346	0.013705555342430202	2.9346254942341132	0.010525272625502725	0.013680761179237564	0.5918970619727894
0.01725428909299101	0.013225101537779805	1.7021432638367193	-0.013927447167310161	0.013520482595104678	1.0611057122710368
-0.007422714926133327	0.013476991028968547	0.30334698619127737	0.021541727773771936	0.01351325411120401	2.541213650458352
-0.012783607364158449	0.013484831653537522	0.8987021660679815	-0.0326287452605231	0.013467387848283758	5.869944721720211
-0.02823624069905078	0.013525431390758815	4.358243581981533	-0.004905599617763682	0.01346329975755335	0.13276425656793928
-0.01967773844017171	0.013582496057011173	2.098897314390832	-0.013888451452873537	0.013986463053128916	0.9860338976876438
-0.014650357597415353	0.01341114235154426	1.193341945565621	0.0030192399818234853	0.013378167786962367	0.0509333205899892
-0.00350716849355296	0.013662841369003458	0.06589177548656923	0.0026851020134961026	0.013721185097040957	0.03829467028146089
-0.03215865669118232	0.013468918086581827	5.700728728799051	0.01183643531595358	0.013517463491551519	0.7667458739592128
-0.003961713049660026	0.013589226751709206	0.08499170492423952	0.02502302036528033	0.013609193722678619	3.3807625306563125
-0.010881837673826961	0.013724367426720278	0.6286657689719832	0.0020927476843426067	0.013729498739985647	0.02323402096879532
-0.0029035436339585664	0.01325148996065708	0.04800951183880489	-0.0003270672437764715	0.012882373966697313	0.0006445881209682043
0.013953286164420105	0.013594160064347015	1.0535332431892588	0.031344788378905135	0.013687109093905008	5.244537879303362
0.00598245653559915	0.013330420038955156	0.2014055508104125	0.0021291896054037476	0.013263842202401373	0.025768550009189324
0.026762304101852975	0.013405589275158369	3.985429987290989	0.012228859017678336	0.013332491919432162	0.841296763386073
0.011663025437541589	0.013340242389556013	0.7643548124639844	0.02103093357616469	0.013771282974374265	2.3322134669173433
0.02153946694693481	0.01348400025193954	2.5517163635149838	0.005864074296415616	0.01352965646890551	0.18785613767463136
0.008624159217289162	0.013460021396996456	0.41052728870482086	0.006281547818480584	0.013512745621022398	0.21609570641155915
-0.0023260141993162874	0.013706521410774329	0.028798523729415475	0.0070581534698112534	0.014159583924689342	0.24847414832352083
0.0028153268822388045	0.01351839888038701	0.04337176947999219	0.006742874462708842	0.013427865002004028	0.2521600114551708
-0.00617524597379705	0.013386545468928833	0.21279993327989064	0.004167260205930984	0.01297778520221464	0.10310983079633357
0.0023587297292838134	0.013264106975653278	0.03162280064119435	0.004180482000094451	0.01343570445642059	0.0968125883330912
0.005589163985038233	0.013493866281357094	0.1715619206361418	0.024429895775557427	0.013474397154305416	3.287187982081321
0.00459529088820413	0.01343501476885797	0.11699026364718271	0.019991801661672692	0.013548675322000176	2.17725951883022
0.002888162654679439	0.013558809483061023	0.04537328041918931	0.014960033597582441	0.013562216578993492	1.2167568133929128
-0.022409351603298804	0.013420642329311215	2.7881233081455736	0.004907872797054663	0.013477258208148539	0.13261220556506068
-0.010468404963002952	0.01367993154699015	0.5855893651143842	-0.0008409020334154165	0.014076568750723743	0.0035685944339129967
-0.015643990481578076	0.013457055336128685	1.3514345248320065	0.013405741481387326	0.013519803987239704	0.9831977814928174
-0.0005586661556615042	0.01339734923249519	0.0017388694115390724	0.002283055928108402	0.013437187995627861	0.02886797460100509
-0.017034851287921014	0.013103900095993552	1.689956579933852	-0.0010807285065025213	0.012045358958053488	0.008049959967921948
0.010687636644566909	0.013463524533633241	0.6301527394234453	0.012657638867637652	0.013473433846035233	0.8825692924943566
-0.005685874860847374	0.013558230461216925	0.1758687071050364	-0.00439477217406744	0.013601285841091484	0.10440295636196945
-0.005811409487833548	0.013581382406451443	0.1830943744419933	0.012115270649030233	0.013545527475765961	0.7999712843885896
-0.022534185939648774	0.013554787754678662	2.7637471250604566	-0.004973362340549943	0.013519456039216997	0.13532616265530945
-0.010626052319211253	0.01352405878666985	0.6173476510147118	-0.017830968165782807	0.01353437082062257	1.7356961761685845
-0.024868901903623727	0.01353172380917908	3.3775902983374086	-0.0032657062717408097	0.01350884459498205	0.05844102566346458
0.014381877561878663	0.013733124329158705	1.0967116846158151	0.012040501575187294	0.013969051580844551	0.7429426930641782
-0.0046180297093419784	0.013515197685147902	0.11675315901597028	-0.00931664658216149	0.013511686723031624	0.47544480671068684
0.007534851369675769	0.013523740487770795	0.3104243091507001	0.0037349194499088603	0.013460123520435695	0.07699533079996379
0.027957174678287674	0.013452609899309088	4.318903124072028	-0.0026105880515700287	0.013504966644034654	0.03736712288011088
-0.0011074906973047522	0.013761855921746963	0.006476288101843751	-0.013856104336643874	0.014064842417414136	0.9705380095028513
0.0041004145269980165	0.01324576439772438	0.09582999709202959	0.011874387864277422	0.012959641127841051	0.8395305613200637
0.010011921904635747	0.013342074165132467	0.563103472851201	0.01850412457339045	0.013235843102672715	1.954491860953644
0.017557893815383935	0.0135187511175928	1.68683145574922	0.01861879246147393	0.013510323028792409	1.8992037360438536
-0.0005607286083834297	0.013419654046339415	0.00174591376369419	-0.0030011130634148573	0.01351377880572335	0.049318641166830594
0.004117465742505448	0.013663478864595614	0.09081078091171815	0.0073118841373681475	0.01351170041391046	0.2928455219464137
0.007815017889469159	0.013648536566635243	0.3278595041674331	0.0002657681041079268	0.013517617840615028	0.00038654974235027525
0.017729931518748833	0.013474438939475008	1.7313813492680765	0.0012522543290405187	0.01354056103062789	0.00855286792168813
0.013555624679231808	0.01352893823968997	1.0039489809429354	-0.009875523653852403	0.013445778334722809	0.5394464912057394
0.0057122286607677155	0.013359045755289102	0.18283540294351505	0.02398546410862527	0.013139753251391006	3.3321292049395907
0.012501580501483393	0.013479175166414593	0.8602074692753184	0.003907918780346127	0.01343970392854535	0.08454961904162862
0.018588685338381934	0.01356439996294078	1.878002550942271	0.011320266268683564	0.013570739023937541	0.6958350276027349
0.016935750400859213	0.013786642478663817	1.5090091112599597	0.002437226137321641	0.014052336482403166	0.030081159544675502
-0.012147881161057831	0.013595898044328456	0.7983351864035777	0.004176360547924775	0.01376337311301247	0.0920759487075517
0.005983105954869999	0.013574019601542697	0.1942837348721639	0.008052314555732838	0.01349679997994169	0.35594249483617707
0.01489152241424815	0.013599351016101826	1.199062530249323	0.014203769376334866	0.013778486922544008	1.0626840630038714
0.013819399684699977	0.0136193583916516	1.029591760736834	-0.02208394465926001	0.013556840912711064	2.6536051471499684
0.06936901896182683	0.013543693648814284	26.23353775443635	0.0011492282912876643	0.013539260557143678	0.007204813199399057
0.16195745963023853	0.01342698166782394	145.4940121579115	-0.0067116932890559705	0.013771892680947459	0.2375072899716097
0.009574778229747788	0.013559640737657625	0.49861011118454246	0.01888090645878376	0.013470191641157817	1.9647085371094315
0.008323940454425652	0.013514095693146256	0.37938831437372567	-0.006849236421919652	0.013634588669477966	0.2523482130244126
0.0030328262467511206	0.013311031284781052	0.05191246502494687	0.0036253208788473595	0.013191463912836794	0.07552781432653827
-0.006172064832512641	0.013739271723037546	0.20180574856837946	0.01405674781790322	0.013713738003647542	1.0506498691170352
-0.007759491396353166	0.013361825112598593	0.3372367890192425	0.0110666475654746	0.01347829246851002	0.6741591087818299
-0.004315683148221838	0.013583495331791819	0.1009429582368531	0.01370429184668423	0.013583863399553394	1.017809701982735
0.005298917605357782	0.01345745069346773	0.1550417774323902	0.003613245197306536	0.013387651141790144	0.07284270995163386
0.008859612075274277	0.013516328891755755	0.42964712597100063	0.00806673045480473	0.013438714914729913	0.36031273224537463
0.020709261565425137	0.0135127823337919	2.3487655297117516	0.023191891750866892	0.013500355523890265	2.9510865004311864
0.0010610889614176106	0.013435990660468206	0.006236834309605333	0.012684651054253128	0.013317470131779512	0.9072220272958502
0.0046122037188637745	0.013624264753253321	0.11460163517771506	-0.00033020454138184014	0.013333759236096235	0.0006132829147552712
-0.002890433646751813	0.013739082137029148	0.04425991427004498	0.0010378406812498779	0.014776369720375708	0.004933167732654376
0.010053506181764663	0.013252888247123163	0.5754585232386145	0.00846205728324021	0.01279590023855075	0.43733096741799693
-0.005245105934963371	0.013645934136944359	0.14774132392592199	-0.0004458020308579181	0.014479980877363942	0.0009478685386123912
0.021688268948189284	0.013657841183950942	2.5216549722418904	-0.004530294161451208	0.013623780276053928	0.11057515166140007
0.006117172798466762	0.013274640494108987	0.21235180690475472	-0.008472062671842456	0.012776836171816904	0.4396748936579478
-0.0085626370319998	0.013490244336777297	0.4028797492215953	0.018894618385051503	0.013443165810260062	1.9754822831511776
-0.001530321583193103	0.013581292742732376	0.012696475704836915	-0.02062716389099226	0.013522847194945179	2.3267126830304017
0.015386681492733909	0.013514235449621622	1.2963043119215956	-0.005017245768953101	0.013513922061225118	0.1378376724715797
0.01698426602389665	0.013574744356105924	1.5654177286010107	0.01579035999149994	0.013539058341175012	1.360213695123027
0.024242240166009302	0.013398054257147053	3.2738745546597046	-0.008097960151756645	0.013481511090027355	0.3608063099963118
0.0083504357253466	0.013455186888981507	0.38515789662552014	0.015341829515664837	0.013521223048354993	1.287426222582864
-0.0017638422627348335	0.013258109910112517	0.017699306852787856	-0.01011819515190628	0.013347156048714922	0.5746833660338393
-0.021402321359671156	0.013646671846132564	2.459621409639805	-0.018910942989242775	0.013940997124883005	1.8400884336520524
-0.018342008177646498	0.013549373514265614	1.83254790013358	0.0024848543911443277	0.01360152041020735	0.03337543804895758
0.004978481765693251	0.013440586061654037	0.1372010482536491	0.010018989153457957	0.013556135809023886	0.5462305559226995
-0.008954872521533642	0.013677756606169855	0.4286364239430519	-0.03144774215636505	0.013820931702563646	5.177311530575156
-0.002729011566324183	0.013465045412565246	0.04107665853128013	0.028068542311585898	0.013419178304516959	4.3750988599198894
-0.004215675777954662	0.013618232046807033	0.09582811489001164	0.019987376231060287	0.01356456116644912	2.1712012402528007
0.002996286176313696	0.013586324306486625	0.0486365350192719	-0.0019248259437543093	0.013643623224686726	0.019903226807744093
-0.004990177605909643	0.013564538212432463	0.1353386933343559	0.012067717012772445	0.013513178173336969	0.7975083315217916
-0.002401286849186621	0.013430638301029156	0.03196647718759441	-0.02282460081818327	0.013286637434423255	2.9510475914803402
0.012906388444202152	0.013478689828416457	0.9168833895085816	-0.004133564841971932	0.013487818994851342	0.09392172298346715
0.001147985523843255	0.013941798334534709	0.0067800864330950445	0.0019096482169040495	0.013811091639351647	0.019118364156124962
-0.023198726427917548	0.013445249382900606	2.9770803972125295	0.011314887668210613	0.013442522241010819	0.7084985504732155
-0.009396552811246205	0.01352876480778061	0.4824150235451298	0.0011173682850719156	0.01360099880747632	0.006749181006427701
-0.0028358458023553614	0.013820022573672982	0.0421063620490995	-0.001900165121453533	0.015007049315120615	0.01603216097538424
0.005761472376342571	0.013933093055341168	0.17099046472205412	-0.003036342963183783	0.015055755286893803	0.0406720961025732
0.03246862213762064	0.013599290859890685	5.700266927336973	0.011881912487078712	0.01366035739759178	0.7565690564855959
0.016858054090770756	0.013538506138518501	1.5505057942565166	0.006250982239413445	0.013513345275040629	0.21397881745938122
0.01980797801130842	0.013429553838567743	2.175490149753536	0.008970161664656123	0.013549916805466944	0.4382554070088094
0.016578598103512827	0.013566663107089847	1.4933084617211092	0.0076912427228511115	0.013528837116708168	0.3232005553212736
0.016172436469222614	0.01351593936194638	1.4317211419650158	-0.005957148584277951	0.013551470429774188	0.19324311140008055
0.008841687609890849	0.013345865876153554	0.4389113597391089	-0.008710491234975472	0.01321671119711054	0.43434866976573805
-0.00023269130221954858	0.01356762689414213	0.0002941389352176392	-0.01553001620761519	0.013595789425089178	1.3047729933231136
-0.0035952223685063113	0.01343712168691532	0.07158779964738118	-0.01022100528496586	0.013807614846671028	0.5479613125356081
0.00884735749542289	0.01405578297405377	0.3962023677235585	0.019227432133783296	0.015949030511879504	1.4533626546985416
-0.0015363168685029783	0.0134691849743764	0.013010049943221443	-0.0003423453021127154	0.013551356194765997	0.0006382094398008195
-0.0031303498796772396	0.013561367500491405	0.05328178829628281	-0.015315004096099004	0.013508207487580266	1.2854014602423287
0.019131153280123867	0.013391997843967048	2.040758251482635	0.013225359640593197	0.01324399415268454	0.9971879476315013
0.005030762212458102	0.013361600775533606	0.141758985718595	0.019750254525798445	0.01333264444883715	2.1943848611139574
-0.0009600851270553372	0.01340738302718447	0.005127804399667085	-0.0054269786653062995	0.013409664669849306	0.16378736385402995
0.008079982292238556	0.013579052410659372	0.3540640957363066	0.00128555248041592	0.01353673556495545	0.009018861774514688
0.015223039526041636	0.013427524401712696	1.2853187690792232	-0.0032234697580552285	0.013449611421122297	0.05744175839480481
0.014377004628620533	0.01345251571383238	1.142167528364301	-0.002004563678167213	0.01336254276524625	0.022504092147811426
-0.021968422465246495	0.013475292328794186	2.6577942198346567	-0.0044616972260078025	0.013434542698991967	0.11029464186649159
-0.01641249356820125	0.013718782285911352	1.4312582723536305	-0.0011339141205235538	0.013846520661645212	0.006706238753118742
0.026930626106572913	0.013706489762233608	3.860472016377476	-0.009586257097706146	0.013722657087936928	0.4880021357049122
0.027631830379542897	0.013401117318013134	4.251452098534229	-0.004198542447793121	0.013536295335508049	0.09620495795375524
